No.	NAME	Eta_epsi_A	Eta_betaS_A	Eta_beta_A	Eta_C_A	Eta_L	Eta_F_A	Eta_FL	Eta_FL_A	Eta_B	Eta_B_A	Eta_sh_y	Eta_sh_x	Eta_D_AlphaB	Eta_epsi_2	Eta_epsi_3	Eta_epsi_5	Eta_D_epsiB	Eta_D_epsiC	Eta_D_epsiD	Eta_psi1	Eta_D_beta	Eta_D_beta_A
430	Cefuroxime	0.745454545454545	0.689655172413793	1.13793103448276	0.889348922163866	6.88829495344288	1.0238139933724	6.95714805705619	0.239901657139869	0.826556989500927	0.0285019651552044	0.412213740458015	0	0.0482758618891239	0.975862068965517	0.441463414634146	0.9125	0.0534545454545458	-0.250536585365853	0.0633620689655172	0.462897526501767	-7	-0.241379310344828
431	Nocardicin B	0.688135593220338	0.645833333333333	1.21527777777778	0.845853072491822	7.72935173369317	1.18699233399941	9.386948224635	0.260748561795417	1.05570004167183	0.0293250011575509	0.397515527950311	0	0.0527777783572674	0.936111111111111	0.441176470588234	0.845238095238095	0.0656003819527337	-0.18135874067937	0.0908730158730159	0.477744807121662	-2.75	-0.0763888888888889
432	Cephaloglycin	0.67536231884058	0.651785714285714	1.13392857142857	0.922442743598529	6.95563439807473	0.964388399001891	6.35180380996356	0.226850136070127	0.864561791961713	0.0308772068557755	0.414322250639386	0	0.0345238111913204	0.916666666666666	0.441772151898734	0.856989247311827	0.0556092324208268	-0.177980934521019	0.0596774193548387	0.507792207792208	-4.75	-0.169642857142857
433	Ofloxacin	0.643064182194617	0.701923076923077	1.16346153846154	0.933886951332899	6.3368235280539	0.97270993796309	6.04309432505582	0.232426704809839	0.878082146890281	0.0337723902650108	0.482272360999194	0	0.0454212464392185	0.906959706959707	0.446478873239437	0.884479717813051	0.0508243232880913	-0.145760985667089	0.0224799891466558	0.501211631663974	-6.25	-0.240384615384615
434	Ceftizoxime	0.742342342342342	0.69	1.17	0.860590766182248	6.25000948484948	0.92903746380753	5.68474992312663	0.227389996925065	0.737240592023887	0.0294896236809555	0.414084507042253	0	0.0266666673123837	0.954666666666666	0.442857142857143	0.884523809523809	0.0431553504724236	-0.256329849012776	0.0701428571428571	0.495810055865922	-5.25	-0.21
435	Ceftizoxime	0.742342342342342	0.69	1.17	0.860590766182248	6.25000948484948	0.92903746380753	5.68474992312663	0.227389996925065	0.737240592023887	0.0294896236809555	0.414084507042253	0	0.0266666673123837	0.954666666666666	0.442857142857143	0.884523809523809	0.0431553504724236	-0.256329849012776	0.0701428571428571	0.495810055865922	-5.25	-0.21
436	Cephalexin	0.653333333333333	0.645833333333333	1.14583333333333	0.88950039160069	6.10592417401662	0.883478768638651	5.30766718390432	0.221152799329347	0.758408642079067	0.0316003600866278	0.43108504398827	0	0.0263888891786337	0.888888888888888	0.443283582089553	0.823456790123456	0.0588888888888888	-0.151160862354892	0.0654320987654321	0.5328125	-3.5	-0.145833333333333
437	Cephalexin	0.653333333333333	0.645833333333333	1.14583333333333	0.88950039160069	6.10592417401662	0.883478768638651	5.30766718390432	0.221152799329347	0.758408642079067	0.0316003600866278	0.43108504398827	0	0.0263888891786337	0.888888888888888	0.443283582089553	0.823456790123456	0.0588888888888888	-0.151160862354892	0.0654320987654321	0.5328125	-3.5	-0.145833333333333
438	Sulbenicillin	0.706976744186046	0.648148148148148	1.14814814814815	0.995729553324293	6.84950941999371	1.0028212979788	5.59870343553367	0.207359386501247	1.22378714447262	0.0453254497952821	0.34375	0.104166666666667	0.025925925001502	0.948148148148148	0.444	0.924999999999999	0.0498338870431894	-0.213142857142857	0.023148148148148	0.500000000000001	-4	-0.148148148148148
439	Piperacillin	0.65537634408602	0.680555555555556	1.09722222222222	1.10199845772751	9.39457878414298	1.07499964341959	7.57869131119767	0.210519203088824	1.28472990465935	0.0356869417960931	0.402	0.03	0.0370370373129845	0.912037037037037	0.442574257425741	0.879824561403508	0.0313567362428844	-0.181445350417394	0.0322124756335282	0.50761421319797	-9.5	-0.263888888888889
440	Cephaloglycin	0.67536231884058	0.651785714285714	1.13392857142857	0.922442743598529	6.95563439807473	0.964388399001891	6.35180380996356	0.226850136070127	0.864561791961713	0.0308772068557755	0.414322250639386	0	0.0345238111913204	0.916666666666666	0.441772151898734	0.856989247311827	0.0556092324208268	-0.177980934521019	0.0596774193548387	0.507792207792208	-4.75	-0.169642857142857
441	Cephalexin	0.653333333333333	0.645833333333333	1.14583333333333	0.88950039160069	6.10592417401662	0.883478768638651	5.30766718390432	0.221152799329347	0.758408642079067	0.0316003600866278	0.43108504398827	0	0.0263888891786337	0.888888888888888	0.443283582089553	0.823456790123456	0.0588888888888888	-0.151160862354892	0.0654320987654321	0.5328125	-3.5	-0.145833333333333
442	Cephaloridine	0.655555555555556	0.660714285714286	1.19642857142857	0.911891396155445	7.17706590259825	0.888173670028237	6.36464799305995	0.227308856894998	0.716286104341807	0.025581646583636	0.35036496350365	0	0.0107142860069871	0.871428571428571	0.447368421052632	0.851724137931034	0.0646464646464646	-0.143540669856459	0.0197044334975369	0.561475409836066	-3.5	-0.125
443	Ampicillin	0.636507936507937	0.645833333333333	1.08333333333333	0.987715753828412	6.44084754467189	0.833257402400963	4.7960404454503	0.199835018560429	0.935112009877803	0.0389630004115751	0.387096774193548	0.0439882697947214	0.0263888891786337	0.888888888888888	0.443283582089553	0.823456790123456	0.042063492063492	-0.151160862354892	0.0654320987654321	0.5328125	-5	-0.208333333333333
444	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
445	Cefoxitin	0.715909090909091	0.669642857142857	1.08035714285714	0.995285619095516	7.27450198563126	0.929355323225225	6.02206474191065	0.215073740782523	0.875433272458088	0.0312654740163603	0.333333333333333	0.0378787878787879	0.0285714287310839	0.953571428571428	0.441772151898734	0.890322580645161	0.0499090909090911	-0.224227848101266	0.0632488479262673	0.49438202247191	-7.25	-0.258928571428571
446	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
447	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
448	Cefmetazole	0.722463768115942	0.658333333333333	1.10833333333333	1.06685673728903	8.46303625610041	0.885883025779893	5.8883720263079	0.196279067543597	0.820591717591696	0.0273530572530565	0.297235023041475	0.0345622119815668	0.0177777782082558	0.947777777777778	0.441176470588235	0.926881720430107	0.017602657004831	-0.263684640522876	0.0208960573476702	0.508792497069168	-6.25	-0.208333333333333
449	Carbenicillin	0.682539682539682	0.644230769230769	1.10576923076923	0.987545770569443	6.69853507720972	0.928847890505705	5.44903651543544	0.209578327516748	1.02442840735484	0.0394010925905709	0.403846153846154	0.0412087912087912	0.0333333350718021	0.917948717948717	0.444444444444445	0.895061728395061	0.0478174603174601	-0.190277777777778	0.0228869895536562	0.508379888268157	-4.75	-0.182692307692308
450	Piperacillin	0.65537634408602	0.680555555555556	1.09722222222222	1.10199845772751	9.39457878414298	1.07499964341959	7.57869131119767	0.210519203088824	1.28472990465935	0.0356869417960931	0.402	0.03	0.0370370373129845	0.912037037037037	0.442574257425741	0.879824561403508	0.0313567362428844	-0.181445350417394	0.0322124756335282	0.50761421319797	-9.5	-0.263888888888889
451	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
452	Sulbenicillin	0.706976744186046	0.648148148148148	1.14814814814815	0.995729553324293	6.84950941999371	1.0028212979788	5.59870343553367	0.207359386501247	1.22378714447262	0.0453254497952821	0.34375	0.104166666666667	0.025925925001502	0.948148148148148	0.444	0.924999999999999	0.0498338870431894	-0.213142857142857	0.023148148148148	0.500000000000001	-4	-0.148148148148148
453	Nalidixic acid	0.653571428571429	0.647058823529412	1.29411764705882	0.679193739920508	3.56809765758759	0.912620577893243	4.47281490027117	0.263106758839481	0.545087442141239	0.0320639671847788	0.435897435897436	0	0.0411764718592167	0.882352941176471	0.441666666666667	0.882352941176471	0.0623949579831932	-0.149509803921569	0	0.52	0	0
454	Ampicillin	0.636507936507937	0.645833333333333	1.08333333333333	0.987715753828412	6.44084754467189	0.833257402400963	4.7960404454503	0.199835018560429	0.935112009877803	0.0389630004115751	0.387096774193548	0.0439882697947214	0.0263888891786337	0.888888888888888	0.443283582089553	0.823456790123456	0.042063492063492	-0.151160862354892	0.0654320987654321	0.5328125	-5	-0.208333333333333
455	Nalidixic acid	0.653571428571429	0.647058823529412	1.29411764705882	0.679193739920508	3.56809765758759	0.912620577893243	4.47281490027117	0.263106758839481	0.545087442141239	0.0320639671847788	0.435897435897436	0	0.0411764718592167	0.882352941176471	0.441666666666667	0.882352941176471	0.0623949579831932	-0.149509803921569	0	0.52	0	0
456	Penicillin N	0.656060606060606	0.645833333333333	0.895833333333333	1.10827060815705	7.3062242929224	0.720692694064495	3.75203090224572	0.156334620926905	1.02774480483188	0.0428227002013284	0.398791540785498	0.0453172205438066	0.0402777791023254	0.952777777777777	0.441176470588236	0.859523809523809	0	-0.21488413547237	0.0932539682539681	0.482507288629738	-9.5	-0.395833333333333
457	Cephaloglycin	0.67536231884058	0.651785714285714	1.13392857142857	0.922442743598529	6.95563439807473	0.964388399001891	6.35180380996356	0.226850136070127	0.864561791961713	0.0308772068557755	0.414322250639386	0	0.0345238111913204	0.916666666666666	0.441772151898734	0.856989247311827	0.0556092324208268	-0.177980934521019	0.0596774193548387	0.507792207792208	-4.75	-0.169642857142857
458	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
459	Ceftriaxone	0.757051282051281	0.694444444444444	1.15277777777778	1.04828867182506	9.19718952453966	1.04396334960189	7.91911043378851	0.219975289827458	1.14170004167183	0.0317138900464398	0.428571428571428	0	0.0268518514931202	0.960185185185185	0.443999999999999	0.909401709401709	0.0326465201465203	-0.280404761904762	0.0507834757834759	0.492767598842816	-8.5	-0.236111111111111
460	Nalidixic acid	0.653571428571429	0.647058823529412	1.29411764705882	0.679193739920508	3.56809765758759	0.912620577893243	4.47281490027117	0.263106758839481	0.545087442141239	0.0320639671847788	0.435897435897436	0	0.0411764718592167	0.882352941176471	0.441666666666667	0.882352941176471	0.0623949579831932	-0.149509803921569	0	0.52	0	0
461	Carbenicillin	0.682539682539682	0.644230769230769	1.10576923076923	0.987545770569443	6.69853507720972	0.928847890505705	5.44903651543544	0.209578327516748	1.02442840735484	0.0394010925905709	0.403846153846154	0.0412087912087912	0.0333333350718021	0.917948717948717	0.444444444444445	0.895061728395061	0.0478174603174601	-0.190277777777778	0.0228869895536562	0.508379888268157	-4.75	-0.182692307692308
462	Cephalothin	0.698373983739837	0.653846153846154	1.09615384615385	0.953873953854462	6.92580992752499	0.842494695212231	5.45410792558473	0.209773381753259	0.792082146890279	0.0304646979573184	0.393048128342246	0	0.0205128211528063	0.928205128205128	0.442465753424658	0.904938271604938	0.0508562532433834	-0.205051977071796	0.0232668566001899	0.51657458563536	-5.5	-0.211538461538462
463	Piperacillin	0.65537634408602	0.680555555555556	1.09722222222222	1.10199845772751	9.39457878414298	1.07499964341959	7.57869131119767	0.210519203088824	1.28472990465935	0.0356869417960931	0.402	0.03	0.0370370373129845	0.912037037037037	0.442574257425741	0.879824561403508	0.0313567362428844	-0.181445350417394	0.0322124756335282	0.50761421319797	-9.5	-0.263888888888889
464	Penicillin N	0.656060606060606	0.645833333333333	0.895833333333333	1.10827060815705	7.3062242929224	0.720692694064495	3.75203090224572	0.156334620926905	1.02774480483188	0.0428227002013284	0.398791540785498	0.0453172205438066	0.0402777791023254	0.952777777777777	0.441176470588236	0.859523809523809	0	-0.21488413547237	0.0932539682539681	0.482507288629738	-9.5	-0.395833333333333
465	Cefoxitin	0.715909090909091	0.669642857142857	1.08035714285714	0.995285619095516	7.27450198563126	0.929355323225225	6.02206474191065	0.215073740782523	0.875433272458088	0.0312654740163603	0.333333333333333	0.0378787878787879	0.0285714287310839	0.953571428571428	0.441772151898734	0.890322580645161	0.0499090909090911	-0.224227848101266	0.0632488479262673	0.49438202247191	-7.25	-0.258928571428571
466	Cefamandole	0.699305555555555	0.653225806451613	1.18548387096774	0.951263566681536	7.81494088839084	0.968286027770186	7.06497696471888	0.227902482732867	0.878082146890281	0.0283252305448478	0.393665158371041	0	0.024731183424592	0.918279569892473	0.444186046511627	0.88080808080808	0.0570436507936511	-0.198075858250277	0.0374714890843922	0.517564402810305	-3.75	-0.120967741935484
467	Carbenicillin	0.682539682539682	0.644230769230769	1.10576923076923	0.987545770569443	6.69853507720972	0.928847890505705	5.44903651543544	0.209578327516748	1.02442840735484	0.0394010925905709	0.403846153846154	0.0412087912087912	0.0333333350718021	0.917948717948717	0.444444444444445	0.895061728395061	0.0478174603174601	-0.190277777777778	0.0228869895536562	0.508379888268157	-4.75	-0.182692307692308
468	Sulbenicillin	0.706976744186046	0.648148148148148	1.14814814814815	0.995729553324293	6.84950941999371	1.0028212979788	5.59870343553367	0.207359386501247	1.22378714447262	0.0453254497952821	0.34375	0.104166666666667	0.025925925001502	0.948148148148148	0.444	0.924999999999999	0.0498338870431894	-0.213142857142857	0.023148148148148	0.500000000000001	-4	-0.148148148148148
469	Ceftriaxone	0.757051282051281	0.694444444444444	1.15277777777778	1.04828867182506	9.19718952453966	1.04396334960189	7.91911043378851	0.219975289827458	1.14170004167183	0.0317138900464398	0.428571428571428	0	0.0268518514931202	0.960185185185185	0.443999999999999	0.909401709401709	0.0326465201465203	-0.280404761904762	0.0507834757834759	0.492767598842816	-8.5	-0.236111111111111
470	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
471	Penicillin N	0.656060606060606	0.645833333333333	0.895833333333333	1.10827060815705	7.3062242929224	0.720692694064495	3.75203090224572	0.156334620926905	1.02774480483188	0.0428227002013284	0.398791540785498	0.0453172205438066	0.0402777791023254	0.952777777777777	0.441176470588236	0.859523809523809	0	-0.21488413547237	0.0932539682539681	0.482507288629738	-9.5	-0.395833333333333
472	Nocardicin B	0.688135593220338	0.645833333333333	1.21527777777778	0.845853072491822	7.72935173369317	1.18699233399941	9.386948224635	0.260748561795417	1.05570004167183	0.0293250011575509	0.397515527950311	0	0.0527777783572674	0.936111111111111	0.441176470588234	0.845238095238095	0.0656003819527337	-0.18135874067937	0.0908730158730159	0.477744807121662	-2.75	-0.0763888888888889
473	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
474	Ampicillin	0.636507936507937	0.645833333333333	1.08333333333333	0.987715753828412	6.44084754467189	0.833257402400963	4.7960404454503	0.199835018560429	0.935112009877803	0.0389630004115751	0.387096774193548	0.0439882697947214	0.0263888891786337	0.888888888888888	0.443283582089553	0.823456790123456	0.042063492063492	-0.151160862354892	0.0654320987654321	0.5328125	-5	-0.208333333333333
475	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
476	Cephalothin	0.698373983739837	0.653846153846154	1.09615384615385	0.953873953854462	6.92580992752499	0.842494695212231	5.45410792558473	0.209773381753259	0.792082146890279	0.0304646979573184	0.393048128342246	0	0.0205128211528063	0.928205128205128	0.442465753424658	0.904938271604938	0.0508562532433834	-0.205051977071796	0.0232668566001899	0.51657458563536	-5.5	-0.211538461538462
477	LY097964	0.719166666666667	0.682692307692308	1.14423076923077	0.932869402182926	6.615421693835	0.917145516481968	5.73002131666407	0.22038543525631	0.826556989500927	0.0317906534423433	0.437837837837838	0	0.0256410259753466	0.944871794871794	0.442465753424658	0.878160919540229	0.0381060606060605	-0.238594852635948	0.0667108753315649	0.502035278154682	-5.75	-0.221153846153846
478	Cephalexin	0.653333333333333	0.645833333333333	1.14583333333333	0.88950039160069	6.10592417401662	0.883478768638651	5.30766718390432	0.221152799329347	0.758408642079067	0.0316003600866278	0.43108504398827	0	0.0263888891786337	0.888888888888888	0.443283582089553	0.823456790123456	0.0588888888888888	-0.151160862354892	0.0654320987654321	0.5328125	-3.5	-0.145833333333333
479	Ceftriaxone	0.757051282051281	0.694444444444444	1.15277777777778	1.04828867182506	9.19718952453966	1.04396334960189	7.91911043378851	0.219975289827458	1.14170004167183	0.0317138900464398	0.428571428571428	0	0.0268518514931202	0.960185185185185	0.443999999999999	0.909401709401709	0.0326465201465203	-0.280404761904762	0.0507834757834759	0.492767598842816	-8.5	-0.236111111111111
480	Sulbenicillin	0.706976744186046	0.648148148148148	1.14814814814815	0.995729553324293	6.84950941999371	1.0028212979788	5.59870343553367	0.207359386501247	1.22378714447262	0.0453254497952821	0.34375	0.104166666666667	0.025925925001502	0.948148148148148	0.444	0.924999999999999	0.0498338870431894	-0.213142857142857	0.023148148148148	0.500000000000001	-4	-0.148148148148148
481	Moxalactam	0.743827160493826	0.673611111111111	1.1875	0.959331841941422	8.07090162214468	1.2005075606194	9.03019555803754	0.250838765501043	1.15690281981778	0.0321361894393828	0.388090349075975	0.0308008213552361	0.0490740723907948	0.96574074074074	0.443999999999999	0.930701754385965	0.0572680207088812	-0.242559139784946	0.0350389863547758	0.466922339405561	-5.75	-0.159722222222222
482	Nalidixic acid	0.653571428571429	0.647058823529412	1.29411764705882	0.679193739920508	3.56809765758759	0.912620577893243	4.47281490027117	0.263106758839481	0.545087442141239	0.0320639671847788	0.435897435897436	0	0.0411764718592167	0.882352941176471	0.441666666666667	0.882352941176471	0.0623949579831932	-0.149509803921569	0	0.52	0	0
483	Cephalothin	0.698373983739837	0.653846153846154	1.09615384615385	0.953873953854462	6.92580992752499	0.842494695212231	5.45410792558473	0.209773381753259	0.792082146890279	0.0304646979573184	0.393048128342246	0	0.0205128211528063	0.928205128205128	0.442465753424658	0.904938271604938	0.0508562532433834	-0.205051977071796	0.0232668566001899	0.51657458563536	-5.5	-0.211538461538462
484	Cephalothin	0.698373983739837	0.653846153846154	1.09615384615385	0.953873953854462	6.92580992752499	0.842494695212231	5.45410792558473	0.209773381753259	0.792082146890279	0.0304646979573184	0.393048128342246	0	0.0205128211528063	0.928205128205128	0.442465753424658	0.904938271604938	0.0508562532433834	-0.205051977071796	0.0232668566001899	0.51657458563536	-5.5	-0.211538461538462
485	Cefamandole	0.699305555555555	0.653225806451613	1.18548387096774	0.951263566681536	7.81494088839084	0.968286027770186	7.06497696471888	0.227902482732867	0.878082146890281	0.0283252305448478	0.393665158371041	0	0.024731183424592	0.918279569892473	0.444186046511627	0.88080808080808	0.0570436507936511	-0.198075858250277	0.0374714890843922	0.517564402810305	-3.75	-0.120967741935484
486	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
487	Cefmetazole	0.722463768115942	0.658333333333333	1.10833333333333	1.06685673728903	8.46303625610041	0.885883025779893	5.8883720263079	0.196279067543597	0.820591717591696	0.0273530572530565	0.297235023041475	0.0345622119815668	0.0177777782082558	0.947777777777778	0.441176470588235	0.926881720430107	0.017602657004831	-0.263684640522876	0.0208960573476702	0.508792497069168	-6.25	-0.208333333333333
488	Cefmetazole	0.722463768115942	0.658333333333333	1.10833333333333	1.06685673728903	8.46303625610041	0.885883025779893	5.8883720263079	0.196279067543597	0.820591717591696	0.0273530572530565	0.297235023041475	0.0345622119815668	0.0177777782082558	0.947777777777778	0.441176470588235	0.926881720430107	0.017602657004831	-0.263684640522876	0.0208960573476702	0.508792497069168	-6.25	-0.208333333333333
489	Ampicillin	0.636507936507937	0.645833333333333	1.08333333333333	0.987715753828412	6.44084754467189	0.833257402400963	4.7960404454503	0.199835018560429	0.935112009877803	0.0389630004115751	0.387096774193548	0.0439882697947214	0.0263888891786337	0.888888888888888	0.443283582089553	0.823456790123456	0.042063492063492	-0.151160862354892	0.0654320987654321	0.5328125	-5	-0.208333333333333
490	Nalidixic acid	0.653571428571429	0.647058823529412	1.29411764705882	0.679193739920508	3.56809765758759	0.912620577893243	4.47281490027117	0.263106758839481	0.545087442141239	0.0320639671847788	0.435897435897436	0	0.0411764718592167	0.882352941176471	0.441666666666667	0.882352941176471	0.0623949579831932	-0.149509803921569	0	0.52	0	0
491	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
492	Ceftizoxime	0.742342342342342	0.69	1.17	0.860590766182248	6.25000948484948	0.92903746380753	5.68474992312663	0.227389996925065	0.737240592023887	0.0294896236809555	0.414084507042253	0	0.0266666673123837	0.954666666666666	0.442857142857143	0.884523809523809	0.0431553504724236	-0.256329849012776	0.0701428571428571	0.495810055865922	-5.25	-0.21
493	Nalidixic acid	0.653571428571429	0.647058823529412	1.29411764705882	0.679193739920508	3.56809765758759	0.912620577893243	4.47281490027117	0.263106758839481	0.545087442141239	0.0320639671847788	0.435897435897436	0	0.0411764718592167	0.882352941176471	0.441666666666667	0.882352941176471	0.0623949579831932	-0.149509803921569	0	0.52	0	0
494	Cefmetazole	0.722463768115942	0.658333333333333	1.10833333333333	1.06685673728903	8.46303625610041	0.885883025779893	5.8883720263079	0.196279067543597	0.820591717591696	0.0273530572530565	0.297235023041475	0.0345622119815668	0.0177777782082558	0.947777777777778	0.441176470588235	0.926881720430107	0.017602657004831	-0.263684640522876	0.0208960573476702	0.508792497069168	-6.25	-0.208333333333333
495	Cefaclor	0.700514800514801	0.65625	1.15625	0.883739771475257	6.0628483482871	0.889239388764081	5.35074300963384	0.22294762540141	0.758408642079066	0.0316003600866277	0.423108552631579	0	0.0174603182822466	0.917460317460317	0.443283582089553	0.848853615520282	0.071202631202631	-0.186028587222617	0.0686067019400354	0.525951557093426	-3.75	-0.15625
496	Ampicillin	0.636507936507937	0.645833333333333	1.08333333333333	0.987715753828412	6.44084754467189	0.833257402400963	4.7960404454503	0.199835018560429	0.935112009877803	0.0389630004115751	0.387096774193548	0.0439882697947214	0.0263888891786337	0.888888888888888	0.443283582089553	0.823456790123456	0.042063492063492	-0.151160862354892	0.0654320987654321	0.5328125	-5	-0.208333333333333
497	Piperacillin	0.65537634408602	0.680555555555556	1.09722222222222	1.10199845772751	9.39457878414298	1.07499964341959	7.57869131119767	0.210519203088824	1.28472990465935	0.0356869417960931	0.402	0.03	0.0370370373129845	0.912037037037037	0.442574257425741	0.879824561403508	0.0313567362428844	-0.181445350417394	0.0322124756335282	0.50761421319797	-9.5	-0.263888888888889
498	Nocardicin B	0.688135593220338	0.645833333333333	1.21527777777778	0.845853072491822	7.72935173369317	1.18699233399941	9.386948224635	0.260748561795417	1.05570004167183	0.0293250011575509	0.397515527950311	0	0.0527777783572674	0.936111111111111	0.441176470588234	0.845238095238095	0.0656003819527337	-0.18135874067937	0.0908730158730159	0.477744807121662	-2.75	-0.0763888888888889
499	Nalidixic acid	0.653571428571429	0.647058823529412	1.29411764705882	0.679193739920508	3.56809765758759	0.912620577893243	4.47281490027117	0.263106758839481	0.545087442141239	0.0320639671847788	0.435897435897436	0	0.0411764718592167	0.882352941176471	0.441666666666667	0.882352941176471	0.0623949579831932	-0.149509803921569	0	0.52	0	0
500	Nocardicin B	0.688135593220338	0.645833333333333	1.21527777777778	0.845853072491822	7.72935173369317	1.18699233399941	9.386948224635	0.260748561795417	1.05570004167183	0.0293250011575509	0.397515527950311	0	0.0527777783572674	0.936111111111111	0.441176470588234	0.845238095238095	0.0656003819527337	-0.18135874067937	0.0908730158730159	0.477744807121662	-2.75	-0.0763888888888889
501	Nalidixic acid	0.653571428571429	0.647058823529412	1.29411764705882	0.679193739920508	3.56809765758759	0.912620577893243	4.47281490027117	0.263106758839481	0.545087442141239	0.0320639671847788	0.435897435897436	0	0.0411764718592167	0.882352941176471	0.441666666666667	0.882352941176471	0.0623949579831932	-0.149509803921569	0	0.52	0	0
502	Piperacillin	0.65537634408602	0.680555555555556	1.09722222222222	1.10199845772751	9.39457878414298	1.07499964341959	7.57869131119767	0.210519203088824	1.28472990465935	0.0356869417960931	0.402	0.03	0.0370370373129845	0.912037037037037	0.442574257425741	0.879824561403508	0.0313567362428844	-0.181445350417394	0.0322124756335282	0.50761421319797	-9.5	-0.263888888888889
503	LY097964	0.719166666666667	0.682692307692308	1.14423076923077	0.932869402182926	6.615421693835	0.917145516481968	5.73002131666407	0.22038543525631	0.826556989500927	0.0317906534423433	0.437837837837838	0	0.0256410259753466	0.944871794871794	0.442465753424658	0.878160919540229	0.0381060606060605	-0.238594852635948	0.0667108753315649	0.502035278154682	-5.75	-0.221153846153846
504	LY097964	0.719166666666667	0.682692307692308	1.14423076923077	0.932869402182926	6.615421693835	0.917145516481968	5.73002131666407	0.22038543525631	0.826556989500927	0.0317906534423433	0.437837837837838	0	0.0256410259753466	0.944871794871794	0.442465753424658	0.878160919540229	0.0381060606060605	-0.238594852635948	0.0667108753315649	0.502035278154682	-5.75	-0.221153846153846
505	Cefotaxime	0.732608695652173	0.683333333333333	1.13333333333333	0.963294191771114	7.46513191789311	0.994150268242211	6.77415794272332	0.225805264757444	0.932710139383576	0.0310903379794525	0.421428571428571	0	0.0333333350718021	0.963333333333333	0.441176470588235	0.903030303030303	0.0346086956521741	-0.256823529411765	0.0603030303030303	0.484429065743945	-7	-0.233333333333333
