No.	NAME	P_VSA_LogP_1	P_VSA_LogP_2	P_VSA_LogP_3	P_VSA_LogP_4	P_VSA_LogP_5	P_VSA_LogP_6	P_VSA_LogP_7	P_VSA_MR_1	P_VSA_MR_2	P_VSA_MR_3	P_VSA_MR_5	P_VSA_MR_6	P_VSA_MR_7	P_VSA_m_2	P_VSA_v_3	P_VSA_e_6	P_VSA_i_1	P_VSA_i_2	P_VSA_i_3	P_VSA_i_4	P_VSA_s_3	P_VSA_s_5	P_VSA_ppp_L	P_VSA_ppp_P	P_VSA_ppp_N	P_VSA_ppp_D	P_VSA_ppp_ar	P_VSA_ppp_con	P_VSA_ppp_hal	P_VSA_ppp_cyc	P_VSA_ppp_ter	P_VSA_charge_1	P_VSA_charge_2	P_VSA_charge_3	P_VSA_charge_4	P_VSA_charge_5	P_VSA_charge_6	P_VSA_charge_7	P_VSA_charge_8	P_VSA_charge_9	P_VSA_charge_10	P_VSA_charge_11	P_VSA_charge_12	P_VSA_charge_13	P_VSA_charge_14
449	Carbenicillin	17.6504085237802	74.3801433530236	47.3812373671506	123.418404069207	3.18557495074004	11.7711019965903	197.014969115813	159.184996745311	171.206320109213	0	38.7854731008055	73.4055082574263	0	112.190981358232	123.275457944755	0	32.2195411635482	91.0559167812065	330.391316854524	21.1350645770253	58.2438120538238	18.0107506830303	100.436762005219	0	53.2450787759982	18.0107506830303	50.5668123178907	50.5668123178907	0	90.6153173105012	171.475195429449	124.669997417859	50.2898540648355	0	0	32.2195411635482	47.3812373671506	20.8359834745202	70.6266119795419	105.939917969313	13.429396069401	0	4.70464993506731	4.70464993506731	0
450	Piperacillin	26.4756127856703	78.3340954619998	47.3812373671506	176.402859969476	3.18557495074004	16.0469245344426	302.954887085126	203.189069336854	256.809480163819	0	78.187168859671	80.3759326307127	0	158.563101490384	145.388199605886	0	32.2195411635482	113.168658442338	459.998549500674	45.3944430480457	71.5313494530652	36.0215013660606	109.261966267109	0	26.6225393879991	36.0215013660606	50.5668123178907	110.265966252861	0	110.484653652596	203.967714368176	94.0375955744675	103.704022023666	25.1449270324178	0	32.2195411635482	47.3812373671506	29.6611877364103	135.799234988448	153.024325955674	6.71469803470048	0	4.70464993506731	4.70464993506731	13.6851224079869
451	Cefotaxime	19.7082616676244	53.2496795964259	40.5462612340121	146.194061165813	48.0615824977149	23.5422039931806	192.979350858535	179.646865343673	122.79835974972	0	58.1097003972427	80.6869695249731	19.5422771016553	158.338947023871	131.618532394118	0	63.4972288960419	68.1213034980756	302.445225093393	90.2176435257954	104.261196964547	18.0107506830303	75.5080081086721	32.8971874720655	26.6225393879991	50.9079381550958	58.969785040922	117.500231329396	0	105.860303286155	179.80769665736	124.894056195562	78.5590949912483	16.7855295481303	0	63.4972288960419	19.3998619285743	0	79.4150537058855	96.9255635262476	24.946887877004	3.2574939983515	0	9.40929987013462	7.19133047612651
452	Sulbenicillin	17.6504085237802	71.8434479614617	54.6446312403127	135.871731072269	3.18557495074004	11.7711019965903	197.014969115813	156.648301353749	190.374345146976	0	38.7854731008055	66.6908102227258	7.26339387316204	105.476283323531	123.824153783216	0	39.4829350367102	84.341218746506	347.022646500725	21.1350645770253	51.5291140191233	18.0107506830303	100.436762005219	0	50.7083833844364	18.0107506830303	50.5668123178907	50.5668123178907	0	90.6153173105012	188.106525075651	96.9883749938795	50.2898540648355	44.3129520701807	0	32.2195411635482	47.3812373671506	20.8359834745202	70.6266119795419	105.939917969313	13.9780919078625	0	4.70464993506731	4.70464993506731	0
453	Nalidixic acid	17.6504085237802	37.7756638061992	18.9524949468603	78.9235589799486	12.2522113490002	14.0990221529003	117.711019965903	120.791355360722	85.6031600546065	0	22.5128604192902	51.6714743418434	16.7855295481303	90.9698643092638	71.0600208671385	0	0	71.0600208671385	206.394515415328	19.9098434421253	25.409697320283	0	42.9740533721205	0	26.6225393879991	0	44.0082671555656	118.379291614339	0	64.4990534087982	94.5628019766148	54.8917803144119	25.1449270324178	16.7855295481303	0	0	0	36.6029034706404	108.078687944448	41.684455891251	9.04261819101051	0	5.13347733228232	0	0
454	Ampicillin	17.6504085237802	80.65479143709	47.3812373671506	91.5587790020884	3.18557495074004	11.7711019965903	197.014969115813	132.562457357312	146.061393076795	0	71.682660572871	66.6908102227258	0	138.373470795597	116.560759910054	0	32.2195411635482	84.341218746506	278.623850434107	54.0322520490908	51.5291140191233	18.0107506830303	100.436762005219	32.8971874720655	26.6225393879991	50.9079381550958	50.5668123178907	50.5668123178907	0	90.6153173105012	152.604916481098	105.799718469508	50.2898540648355	0	0	32.2195411635482	47.3812373671506	20.8359834745202	70.6266119795419	105.939917969313	6.71469803470048	0	4.70464993506731	4.70464993506731	0
455	Nalidixic acid	17.6504085237802	37.7756638061992	18.9524949468603	78.9235589799486	12.2522113490002	14.0990221529003	117.711019965903	120.791355360722	85.6031600546065	0	22.5128604192902	51.6714743418434	16.7855295481303	90.9698643092638	71.0600208671385	0	0	71.0600208671385	206.394515415328	19.9098434421253	25.409697320283	0	42.9740533721205	0	26.6225393879991	0	44.0082671555656	118.379291614339	0	64.4990534087982	94.5628019766148	54.8917803144119	25.1449270324178	16.7855295481303	0	0	0	36.6029034706404	108.078687944448	41.684455891251	9.04261819101051	0	5.13347733228232	0	0
456	Penicillin N	17.6504085237802	114.880926042689	0	123.418404069207	0	11.7711019965903	208.786071112403	180.311082220786	194.748524102394	0	46.3890683184055	22.8386959395356	0	102.124951730007	80.312240844464	0	32.2195411635482	48.0926996809158	342.162418851115	54.0322520490908	62.6618323206838	18.0107506830303	57.4735449049284	32.8971874720655	53.2450787759982	18.0107506830303	0	0	0	40.0485049926106	204.372382901515	157.567184889925	50.2898540648355	0	0	32.2195411635482	0	20.1849402629802	146.322287437484	35.313305989771	25.2004980659913	0	4.70464993506731	4.70464993506731	0
457	Cephaloglycin	8.82520426189009	86.1468670684914	47.3812373671506	126.651784064158	17.3710377890865	11.7711019965903	197.014969115813	203.189069336854	111.579596017277	0	68.3495319423824	77.0677156495923	2.75674755352504	148.1739951455	126.361284259957	0	32.2195411635482	94.1417430964089	314.768665354131	54.0322520490908	70.1548426309164	18.0107506830303	94.797132694069	32.8971874720655	26.6225393879991	50.9079381550958	50.5668123178907	88.368759889274	0	97.4573305631236	168.924639251626	113.675292463119	78.5590949912483	0	0	32.2195411635482	47.3812373671506	3.18557495074004	71.765979943939	120.467767519428	11.3070829177447	0	4.70464993506731	4.70464993506731	7.19133047612651
458	Cefotaxime	19.7082616676244	53.2496795964259	40.5462612340121	146.194061165813	48.0615824977149	23.5422039931806	192.979350858535	179.646865343673	122.79835974972	0	58.1097003972427	80.6869695249731	19.5422771016553	158.338947023871	131.618532394118	0	63.4972288960419	68.1213034980756	302.445225093393	90.2176435257954	104.261196964547	18.0107506830303	75.5080081086721	32.8971874720655	26.6225393879991	50.9079381550958	58.969785040922	117.500231329396	0	105.860303286155	179.80769665736	124.894056195562	78.5590949912483	16.7855295481303	0	63.4972288960419	19.3998619285743	0	79.4150537058855	96.9255635262476	24.946887877004	3.2574939983515	0	9.40929987013462	7.19133047612651
459	Ceftriaxone	19.2794342704094	49.5569854617389	40.5462612340121	173.556957592239	56.8490159387438	24.2352831586479	225.198892022084	179.646865343673	136.943398894531	0	65.379123329301	91.9943949491235	19.5422771016553	194.80402394962	162.627600585239	0	95.7167700595901	66.910830525649	316.590264238205	127.893193423971	135.699092552883	18.0107506830303	98.9023450103302	32.8971874720655	44.5107679575394	50.9079381550958	58.969785040922	194.677993977964	0	153.638232219932	204.523796292563	159.929115690418	78.5590949912483	16.7855295481303	16.7855295481303	63.4972288960419	51.6194030921225	11.5819518154151	91.8461692347933	73.3833595330669	20.3545029939598	8.65522309888608	0	14.1139498052019	0
460	Nalidixic acid	17.6504085237802	37.7756638061992	18.9524949468603	78.9235589799486	12.2522113490002	14.0990221529003	117.711019965903	120.791355360722	85.6031600546065	0	22.5128604192902	51.6714743418434	16.7855295481303	90.9698643092638	71.0600208671385	0	0	71.0600208671385	206.394515415328	19.9098434421253	25.409697320283	0	42.9740533721205	0	26.6225393879991	0	44.0082671555656	118.379291614339	0	64.4990534087982	94.5628019766148	54.8917803144119	25.1449270324178	16.7855295481303	0	0	0	36.6029034706404	108.078687944448	41.684455891251	9.04261819101051	0	5.13347733228232	0	0
461	Carbenicillin	17.6504085237802	74.3801433530236	47.3812373671506	123.418404069207	3.18557495074004	11.7711019965903	197.014969115813	159.184996745311	171.206320109213	0	38.7854731008055	73.4055082574263	0	112.190981358232	123.275457944755	0	32.2195411635482	91.0559167812065	330.391316854524	21.1350645770253	58.2438120538238	18.0107506830303	100.436762005219	0	53.2450787759982	18.0107506830303	50.5668123178907	50.5668123178907	0	90.6153173105012	171.475195429449	124.669997417859	50.2898540648355	0	0	32.2195411635482	47.3812373671506	20.8359834745202	70.6266119795419	105.939917969313	13.429396069401	0	4.70464993506731	4.70464993506731	0
462	Cephalothin	8.82520426189009	55.7842113356259	26.6015687088068	126.651784064158	14.1854628383465	24.9006052324371	204.750452855126	191.417967340264	111.579596017277	0	37.9868762095169	54.4608732797649	2.75674755352504	95.2044970428069	137.566661361823	0	63.4972288960419	74.0694324657815	302.997563357541	21.1350645770253	102.139888391127	18.0107506830303	96.9950347947323	0	26.6225393879991	18.0107506830303	59.237657680557	65.7619175194466	0	106.12817592579	136.02745177956	80.7781049910536	78.5590949912483	0	0	63.4972288960419	9.47624747343013	17.1253212353767	96.6665851763761	87.6889932688573	11.3070829177447	0	4.70464993506731	4.70464993506731	7.19133047612651
463	Piperacillin	26.4756127856703	78.3340954619998	47.3812373671506	176.402859969476	3.18557495074004	16.0469245344426	302.954887085126	203.189069336854	256.809480163819	0	78.187168859671	80.3759326307127	0	158.563101490384	145.388199605886	0	32.2195411635482	113.168658442338	459.998549500674	45.3944430480457	71.5313494530652	36.0215013660606	109.261966267109	0	26.6225393879991	36.0215013660606	50.5668123178907	110.265966252861	0	110.484653652596	203.967714368176	94.0375955744675	103.704022023666	25.1449270324178	0	32.2195411635482	47.3812373671506	29.6611877364103	135.799234988448	153.024325955674	6.71469803470048	0	4.70464993506731	4.70464993506731	13.6851224079869
464	Penicillin N	17.6504085237802	114.880926042689	0	123.418404069207	0	11.7711019965903	208.786071112403	180.311082220786	194.748524102394	0	46.3890683184055	22.8386959395356	0	102.124951730007	80.312240844464	0	32.2195411635482	48.0926996809158	342.162418851115	54.0322520490908	62.6618323206838	18.0107506830303	57.4735449049284	32.8971874720655	53.2450787759982	18.0107506830303	0	0	0	40.0485049926106	204.372382901515	157.567184889925	50.2898540648355	0	0	32.2195411635482	0	20.1849402629802	146.322287437484	35.313305989771	25.2004980659913	0	4.70464993506731	4.70464993506731	0
465	Cefoxitin	10.8830574057343	88.6813988076914	26.6015687088068	130.460341475638	14.1854628383465	31.6631083113486	192.979350858535	179.646865343673	111.579596017277	10.9998878876064	62.0588594196923	64.9151032882842	2.75674755352505	129.730710261502	139.195687108453	0	63.4972288960419	75.6984582124107	302.226349248557	54.0322520490908	101.711060993912	18.0107506830303	88.1698305328422	32.8971874720655	26.6225393879991	50.9079381550958	59.237657680557	65.7619175194466	0	106.12817592579	170.98249239547	124.675180350726	53.4141679588306	25.1449270324178	0	63.4972288960419	9.47624747343013	17.1253212353767	63.4111323304493	111.231197262038	11.3070829177447	0	4.70464993506731	4.70464993506731	6.7625030789115
466	Cefamandole	8.39637686467508	49.5569854617389	90.0645805280718	144.059504632554	8.84079971255238	11.7711019965903	229.234510279361	203.189069336854	75.4347810972533	42.6833431609212	25.4040958848121	78.2727620381409	52.5007256304658	156.177583553419	147.961052580944	0	64.4390823270964	83.5219702538477	321.307193595028	72.6556132995711	92.1834383491184	18.0107506830303	118.191469595727	0	26.6225393879991	60.6940938439515	102.780440205904	140.582387777287	0	149.670958451137	153.137040510849	112.461560264368	53.4141679588306	1.77657064560503	0	48.8825485981885	79.6007785306988	39.4521205437806	92.5934723375218	96.9255635262476	6.71469803470048	0	0.693079165467267	9.40929987013462	0
467	Carbenicillin	17.6504085237802	74.3801433530236	47.3812373671506	123.418404069207	3.18557495074004	11.7711019965903	197.014969115813	159.184996745311	171.206320109213	0	38.7854731008055	73.4055082574263	0	112.190981358232	123.275457944755	0	32.2195411635482	91.0559167812065	330.391316854524	21.1350645770253	58.2438120538238	18.0107506830303	100.436762005219	0	53.2450787759982	18.0107506830303	50.5668123178907	50.5668123178907	0	90.6153173105012	171.475195429449	124.669997417859	50.2898540648355	0	0	32.2195411635482	47.3812373671506	20.8359834745202	70.6266119795419	105.939917969313	13.429396069401	0	4.70464993506731	4.70464993506731	0
468	Sulbenicillin	17.6504085237802	71.8434479614617	54.6446312403127	135.871731072269	3.18557495074004	11.7711019965903	197.014969115813	156.648301353749	190.374345146976	0	38.7854731008055	66.6908102227258	7.26339387316204	105.476283323531	123.824153783216	0	39.4829350367102	84.341218746506	347.022646500725	21.1350645770253	51.5291140191233	18.0107506830303	100.436762005219	0	50.7083833844364	18.0107506830303	50.5668123178907	50.5668123178907	0	90.6153173105012	188.106525075651	96.9883749938795	50.2898540648355	44.3129520701807	0	32.2195411635482	47.3812373671506	20.8359834745202	70.6266119795419	105.939917969313	13.9780919078625	0	4.70464993506731	4.70464993506731	0
469	Ceftriaxone	19.2794342704094	49.5569854617389	40.5462612340121	173.556957592239	56.8490159387438	24.2352831586479	225.198892022084	179.646865343673	136.943398894531	0	65.379123329301	91.9943949491235	19.5422771016553	194.80402394962	162.627600585239	0	95.7167700595901	66.910830525649	316.590264238205	127.893193423971	135.699092552883	18.0107506830303	98.9023450103302	32.8971874720655	44.5107679575394	50.9079381550958	58.969785040922	194.677993977964	0	153.638232219932	204.523796292563	159.929115690418	78.5590949912483	16.7855295481303	16.7855295481303	63.4972288960419	51.6194030921225	11.5819518154151	91.8461692347933	73.3833595330669	20.3545029939598	8.65522309888608	0	14.1139498052019	0
470	Cefotaxime	19.7082616676244	53.2496795964259	40.5462612340121	146.194061165813	48.0615824977149	23.5422039931806	192.979350858535	179.646865343673	122.79835974972	0	58.1097003972427	80.6869695249731	19.5422771016553	158.338947023871	131.618532394118	0	63.4972288960419	68.1213034980756	302.445225093393	90.2176435257954	104.261196964547	18.0107506830303	75.5080081086721	32.8971874720655	26.6225393879991	50.9079381550958	58.969785040922	117.500231329396	0	105.860303286155	179.80769665736	124.894056195562	78.5590949912483	16.7855295481303	0	63.4972288960419	19.3998619285743	0	79.4150537058855	96.9255635262476	24.946887877004	3.2574939983515	0	9.40929987013462	7.19133047612651
471	Penicillin N	17.6504085237802	114.880926042689	0	123.418404069207	0	11.7711019965903	208.786071112403	180.311082220786	194.748524102394	0	46.3890683184055	22.8386959395356	0	102.124951730007	80.312240844464	0	32.2195411635482	48.0926996809158	342.162418851115	54.0322520490908	62.6618323206838	18.0107506830303	57.4735449049284	32.8971874720655	53.2450787759982	18.0107506830303	0	0	0	40.0485049926106	204.372382901515	157.567184889925	50.2898540648355	0	0	32.2195411635482	0	20.1849402629802	146.322287437484	35.313305989771	25.2004980659913	0	4.70464993506731	4.70464993506731	0
472	Nocardicin B	0	116.509951789318	75.809979787441	168.858494783653	78.6676117194581	0	200.108733942035	262.708796196919	220.610812068051	0	43.6151624803703	113.020001276566	0	189.532351229002	122.252622240795	0	0	122.252622240795	450.422420792904	67.2797289882066	46.4426424533541	18.0107506830303	84.7156614281211	32.8971874720655	53.2450787759982	103.499762740623	87.4245577835054	133.278359243631	0	97.3592259545527	272.210986435328	254.056084835124	50.2898540648355	0	0	0	32.199971885976	60.0430597913208	29.2623106831207	171.493517177294	30.4439261605755	2.75674755352504	4.70464993506731	4.70464993506731	0
473	Cefotaxime	19.7082616676244	53.2496795964259	40.5462612340121	146.194061165813	48.0615824977149	23.5422039931806	192.979350858535	179.646865343673	122.79835974972	0	58.1097003972427	80.6869695249731	19.5422771016553	158.338947023871	131.618532394118	0	63.4972288960419	68.1213034980756	302.445225093393	90.2176435257954	104.261196964547	18.0107506830303	75.5080081086721	32.8971874720655	26.6225393879991	50.9079381550958	58.969785040922	117.500231329396	0	105.860303286155	179.80769665736	124.894056195562	78.5590949912483	16.7855295481303	0	63.4972288960419	19.3998619285743	0	79.4150537058855	96.9255635262476	24.946887877004	3.2574939983515	0	9.40929987013462	7.19133047612651
474	Ampicillin	17.6504085237802	80.65479143709	47.3812373671506	91.5587790020884	3.18557495074004	11.7711019965903	197.014969115813	132.562457357312	146.061393076795	0	71.682660572871	66.6908102227258	0	138.373470795597	116.560759910054	0	32.2195411635482	84.341218746506	278.623850434107	54.0322520490908	51.5291140191233	18.0107506830303	100.436762005219	32.8971874720655	26.6225393879991	50.9079381550958	50.5668123178907	50.5668123178907	0	90.6153173105012	152.604916481098	105.799718469508	50.2898540648355	0	0	32.2195411635482	47.3812373671506	20.8359834745202	70.6266119795419	105.939917969313	6.71469803470048	0	4.70464993506731	4.70464993506731	0
475	Cefotaxime	19.7082616676244	53.2496795964259	40.5462612340121	146.194061165813	48.0615824977149	23.5422039931806	192.979350858535	179.646865343673	122.79835974972	0	58.1097003972427	80.6869695249731	19.5422771016553	158.338947023871	131.618532394118	0	63.4972288960419	68.1213034980756	302.445225093393	90.2176435257954	104.261196964547	18.0107506830303	75.5080081086721	32.8971874720655	26.6225393879991	50.9079381550958	58.969785040922	117.500231329396	0	105.860303286155	179.80769665736	124.894056195562	78.5590949912483	16.7855295481303	0	63.4972288960419	19.3998619285743	0	79.4150537058855	96.9255635262476	24.946887877004	3.2574939983515	0	9.40929987013462	7.19133047612651
476	Cephalothin	8.82520426189009	55.7842113356259	26.6015687088068	126.651784064158	14.1854628383465	24.9006052324371	204.750452855126	191.417967340264	111.579596017277	0	37.9868762095169	54.4608732797649	2.75674755352504	95.2044970428069	137.566661361823	0	63.4972288960419	74.0694324657815	302.997563357541	21.1350645770253	102.139888391127	18.0107506830303	96.9950347947323	0	26.6225393879991	18.0107506830303	59.237657680557	65.7619175194466	0	106.12817592579	136.02745177956	80.7781049910536	78.5590949912483	0	0	63.4972288960419	9.47624747343013	17.1253212353767	96.6665851763761	87.6889932688573	11.3070829177447	0	4.70464993506731	4.70464993506731	7.19133047612651
477	LY097964	19.7082616676244	48.6572947133817	40.5462612340121	113.857803657269	37.0616946101084	23.5422039931806	169.437146865355	156.104661350493	86.6535448296958	0	53.5173155141985	73.4956390488465	19.5422771016553	146.5552316647	119.834817034947	0	63.4972288960419	56.3375881389049	242.758206180188	90.2176435257954	92.4774816053759	18.0107506830303	75.508008108672	32.8971874720655	26.6225393879991	50.9079381550958	58.969785040922	117.500231329396	0	105.860303286155	154.662769624942	113.894168307955	53.4141679588306	16.7855295481303	0	63.4972288960419	19.3998619285743	12.0107792126301	67.4042744932554	73.383359533067	20.3545029939598	3.2574939983515	0	9.40929987013462	0
478	Cephalexin	8.82520426189009	81.5544821854472	47.3812373671506	94.3155265556134	6.37114990148009	11.7711019965903	173.472765122632	179.646865343673	75.4347810972533	0	63.7571470593382	69.8763851734658	2.75674755352504	136.390279786329	114.577568900786	0	32.2195411635482	82.3580277372382	255.081646440927	54.0322520490908	58.3711272717457	18.0107506830303	94.797132694069	32.8971874720655	26.6225393879991	50.9079381550958	50.5668123178907	88.368759889274	0	97.4573305631236	143.779712219208	102.675404575513	53.4141679588306	0	0	32.2195411635482	47.3812373671506	15.1963541633702	59.7552007313088	96.9255635262476	6.71469803470048	0	4.70464993506731	4.70464993506731	0
479	Ceftriaxone	19.2794342704094	49.5569854617389	40.5462612340121	173.556957592239	56.8490159387438	24.2352831586479	225.198892022084	179.646865343673	136.943398894531	0	65.379123329301	91.9943949491235	19.5422771016553	194.80402394962	162.627600585239	0	95.7167700595901	66.910830525649	316.590264238205	127.893193423971	135.699092552883	18.0107506830303	98.9023450103302	32.8971874720655	44.5107679575394	50.9079381550958	58.969785040922	194.677993977964	0	153.638232219932	204.523796292563	159.929115690418	78.5590949912483	16.7855295481303	16.7855295481303	63.4972288960419	51.6194030921225	11.5819518154151	91.8461692347933	73.3833595330669	20.3545029939598	8.65522309888608	0	14.1139498052019	0
480	Sulbenicillin	17.6504085237802	71.8434479614617	54.6446312403127	135.871731072269	3.18557495074004	11.7711019965903	197.014969115813	156.648301353749	190.374345146976	0	38.7854731008055	66.6908102227258	7.26339387316204	105.476283323531	123.824153783216	0	39.4829350367102	84.341218746506	347.022646500725	21.1350645770253	51.5291140191233	18.0107506830303	100.436762005219	0	50.7083833844364	18.0107506830303	50.5668123178907	50.5668123178907	0	90.6153173105012	188.106525075651	96.9883749938795	50.2898540648355	44.3129520701807	0	32.2195411635482	47.3812373671506	20.8359834745202	70.6266119795419	105.939917969313	13.9780919078625	0	4.70464993506731	4.70464993506731	0
481	Moxalactam	19.2794342704094	79.872218984425	37.9049898937205	240.602248635806	8.84079971255238	11.7711019965903	208.786071112403	241.582710721443	143.263051290592	21.9997757752129	29.0967900194991	86.3942700051455	52.5007256304658	167.99178565511	127.555713519087	0	32.2195411635482	95.3361723555393	406.845537787249	72.6556132995711	70.3712893549576	18.0107506830303	76.4956809587488	0	53.2450787759982	60.6940938439515	93.3041927324736	131.106140303857	0	122.667751836452	215.787564337	186.228802459998	53.4141679588306	1.77657064560503	0	16.6630074346403	51.1720361104085	58.4046154906409	79.0346350017182	136.831254399063	13.429396069401	0	5.39772910053458	4.70464993506731	0
482	Nalidixic acid	17.6504085237802	37.7756638061992	18.9524949468603	78.9235589799486	12.2522113490002	14.0990221529003	117.711019965903	120.791355360722	85.6031600546065	0	22.5128604192902	51.6714743418434	16.7855295481303	90.9698643092638	71.0600208671385	0	0	71.0600208671385	206.394515415328	19.9098434421253	25.409697320283	0	42.9740533721205	0	26.6225393879991	0	44.0082671555656	118.379291614339	0	64.4990534087982	94.5628019766148	54.8917803144119	25.1449270324178	16.7855295481303	0	0	0	36.6029034706404	108.078687944448	41.684455891251	9.04261819101051	0	5.13347733228232	0	0
483	Cephalothin	8.82520426189009	55.7842113356259	26.6015687088068	126.651784064158	14.1854628383465	24.9006052324371	204.750452855126	191.417967340264	111.579596017277	0	37.9868762095169	54.4608732797649	2.75674755352504	95.2044970428069	137.566661361823	0	63.4972288960419	74.0694324657815	302.997563357541	21.1350645770253	102.139888391127	18.0107506830303	96.9950347947323	0	26.6225393879991	18.0107506830303	59.237657680557	65.7619175194466	0	106.12817592579	136.02745177956	80.7781049910536	78.5590949912483	0	0	63.4972288960419	9.47624747343013	17.1253212353767	96.6665851763761	87.6889932688573	11.3070829177447	0	4.70464993506731	4.70464993506731	7.19133047612651
484	Cephalothin	8.82520426189009	55.7842113356259	26.6015687088068	126.651784064158	14.1854628383465	24.9006052324371	204.750452855126	191.417967340264	111.579596017277	0	37.9868762095169	54.4608732797649	2.75674755352504	95.2044970428069	137.566661361823	0	63.4972288960419	74.0694324657815	302.997563357541	21.1350645770253	102.139888391127	18.0107506830303	96.9950347947323	0	26.6225393879991	18.0107506830303	59.237657680557	65.7619175194466	0	106.12817592579	136.02745177956	80.7781049910536	78.5590949912483	0	0	63.4972288960419	9.47624747343013	17.1253212353767	96.6665851763761	87.6889932688573	11.3070829177447	0	4.70464993506731	4.70464993506731	7.19133047612651
485	Cefamandole	8.39637686467508	49.5569854617389	90.0645805280718	144.059504632554	8.84079971255238	11.7711019965903	229.234510279361	203.189069336854	75.4347810972533	42.6833431609212	25.4040958848121	78.2727620381409	52.5007256304658	156.177583553419	147.961052580944	0	64.4390823270964	83.5219702538477	321.307193595028	72.6556132995711	92.1834383491184	18.0107506830303	118.191469595727	0	26.6225393879991	60.6940938439515	102.780440205904	140.582387777287	0	149.670958451137	153.137040510849	112.461560264368	53.4141679588306	1.77657064560503	0	48.8825485981885	79.6007785306988	39.4521205437806	92.5934723375218	96.9255635262476	6.71469803470048	0	0.693079165467267	9.40929987013462	0
486	Cefotaxime	19.7082616676244	53.2496795964259	40.5462612340121	146.194061165813	48.0615824977149	23.5422039931806	192.979350858535	179.646865343673	122.79835974972	0	58.1097003972427	80.6869695249731	19.5422771016553	158.338947023871	131.618532394118	0	63.4972288960419	68.1213034980756	302.445225093393	90.2176435257954	104.261196964547	18.0107506830303	75.5080081086721	32.8971874720655	26.6225393879991	50.9079381550958	58.969785040922	117.500231329396	0	105.860303286155	179.80769665736	124.894056195562	78.5590949912483	16.7855295481303	0	63.4972288960419	19.3998619285743	0	79.4150537058855	96.9255635262476	24.946887877004	3.2574939983515	0	9.40929987013462	7.19133047612651
487	Cefmetazole	19.2794342704094	51.3563669584534	0	171.661138898056	36.7145805315278	11.7711019965903	261.454051442909	203.189069336854	75.4347810972533	10.9998878876064	58.2628331512421	55.1907535038798	52.5007256304658	165.954312285588	158.897966706946	0	96.6586234906446	62.239343216301	289.623738321714	103.714969069287	123.016786058641	34.6124970609255	99.8441984413846	0	26.6225393879991	18.0107506830303	52.2136278880131	90.0155754593964	0	99.1041461332459	152.396110525377	80.7781049910536	53.4141679588306	1.77657064560503	31.0593557697155	81.1020897617367	32.2195411635482	36.2665455930406	127.018733736437	91.7844874076767	6.71469803470048	0	5.39772910053458	4.70464993506731	0
488	Cefmetazole	19.2794342704094	51.3563669584534	0	171.661138898056	36.7145805315278	11.7711019965903	261.454051442909	203.189069336854	75.4347810972533	10.9998878876064	58.2628331512421	55.1907535038798	52.5007256304658	165.954312285588	158.897966706946	0	96.6586234906446	62.239343216301	289.623738321714	103.714969069287	123.016786058641	34.6124970609255	99.8441984413846	0	26.6225393879991	18.0107506830303	52.2136278880131	90.0155754593964	0	99.1041461332459	152.396110525377	80.7781049910536	53.4141679588306	1.77657064560503	31.0593557697155	81.1020897617367	32.2195411635482	36.2665455930406	127.018733736437	91.7844874076767	6.71469803470048	0	5.39772910053458	4.70464993506731	0
489	Ampicillin	17.6504085237802	80.65479143709	47.3812373671506	91.5587790020884	3.18557495074004	11.7711019965903	197.014969115813	132.562457357312	146.061393076795	0	71.682660572871	66.6908102227258	0	138.373470795597	116.560759910054	0	32.2195411635482	84.341218746506	278.623850434107	54.0322520490908	51.5291140191233	18.0107506830303	100.436762005219	32.8971874720655	26.6225393879991	50.9079381550958	50.5668123178907	50.5668123178907	0	90.6153173105012	152.604916481098	105.799718469508	50.2898540648355	0	0	32.2195411635482	47.3812373671506	20.8359834745202	70.6266119795419	105.939917969313	6.71469803470048	0	4.70464993506731	4.70464993506731	0
490	Nalidixic acid	17.6504085237802	37.7756638061992	18.9524949468603	78.9235589799486	12.2522113490002	14.0990221529003	117.711019965903	120.791355360722	85.6031600546065	0	22.5128604192902	51.6714743418434	16.7855295481303	90.9698643092638	71.0600208671385	0	0	71.0600208671385	206.394515415328	19.9098434421253	25.409697320283	0	42.9740533721205	0	26.6225393879991	0	44.0082671555656	118.379291614339	0	64.4990534087982	94.5628019766148	54.8917803144119	25.1449270324178	16.7855295481303	0	0	0	36.6029034706404	108.078687944448	41.684455891251	9.04261819101051	0	5.13347733228232	0	0
491	Cefotaxime	19.7082616676244	53.2496795964259	40.5462612340121	146.194061165813	48.0615824977149	23.5422039931806	192.979350858535	179.646865343673	122.79835974972	0	58.1097003972427	80.6869695249731	19.5422771016553	158.338947023871	131.618532394118	0	63.4972288960419	68.1213034980756	302.445225093393	90.2176435257954	104.261196964547	18.0107506830303	75.5080081086721	32.8971874720655	26.6225393879991	50.9079381550958	58.969785040922	117.500231329396	0	105.860303286155	179.80769665736	124.894056195562	78.5590949912483	16.7855295481303	0	63.4972288960419	19.3998619285743	0	79.4150537058855	96.9255635262476	24.946887877004	3.2574939983515	0	9.40929987013462	7.19133047612651
